time(s),current(A)
43.106,38.861
43.113,37.864
43.12,36.881
43.126,35.98
43.133,35.213
43.142,34.473
43.153,33.961
43.164,33.888
43.175,34.162
43.186,34.656
43.197,35.237
43.208,35.787
43.219,36.222
43.23,36.499
43.246,36.624
43.261,36.516
43.277,36.288
43.292,36.052
43.307,35.891
43.323,35.84
43.345,35.929
43.368,36.116
43.391,36.292
43.414,36.393
43.442,36.422
43.446,36.423
43.446,36.423
43.457,36.375
43.467,36.312
43.481,36.237
43.495,36.178
43.5,36.162
43.52,36.144
43.559,36.248
43.599,36.42
43.638,36.549
43.677,36.622
43.733,36.717
43.788,36.845
43.858,37.028
43.947,37.243
44,37.361
44.001,37.367
44.001,37.382
44.002,37.438
44.003,37.54
44.004,37.69
44.006,37.888
44.007,38.295
44.011,39.431
44.015,41.601
44.02,44.312
44.025,47.401
44.029,50.713
44.034,54.104
44.039,57.444
44.043,60.619
44.049,64.136
44.055,67.131
44.062,69.951
44.071,72.11
44.079,72.856
44.086,72.547
44.094,71.602
44.101,70.216
44.108,68.586
44.115,66.89
44.122,65.28
44.129,63.872
44.138,62.527
44.148,61.549
44.159,61.268
44.17,61.571
44.18,62.279
44.191,63.193
44.202,64.124
44.212,64.927
44.223,65.512
44.238,65.918
44.252,65.936
44.267,65.707
44.281,65.395
44.296,65.138
44.31,65.02
44.331,65.103
44.351,65.387
44.371,65.734
44.391,66.028
44.417,66.254
44.455,66.422
44.493,66.572
44.5,66.609
44.522,66.754
44.563,67.098
44.605,67.435
44.657,67.783
44.74,68.331
44.823,68.911
44.923,69.621
45,70.159
45.1,70.854
45.2,71.553
45.3,72.255
45.4,72.956
45.5,73.657
45.6,74.359
45.7,75.063
45.8,75.767
45.9,76.471
46,77.177
46.001,77.17
46.003,77.126
46.005,76.961
46.007,76.678
46.01,76.288
46.013,75.503
46.02,73.542
46.026,71.183
46.033,68.669
46.04,66.213
46.046,63.979
46.053,62.09
46.06,60.619
46.069,59.343
46.078,58.853
46.087,59.043
46.096,59.749
46.105,60.782
46.114,61.952
46.123,63.092
46.132,64.074
46.141,64.817
46.153,65.396
46.165,65.507
46.178,65.267
46.19,64.833
46.202,64.362
46.215,63.977
46.227,63.748
46.245,63.711
46.262,63.931
46.28,64.27
46.297,64.595
46.315,64.821
46.339,64.949
46.369,64.958
46.399,64.964
46.429,65.069
46.467,65.308
46.5,65.526
46.544,65.749
46.605,66.001
46.667,66.272
46.746,66.664
46.846,67.149
46.946,67.619
47,67.873
47.001,67.868
47.001,67.843
47.002,67.749
47.003,67.577
47.004,67.321
47.005,66.982
47.007,66.35
47.009,64.861
47.013,61.409
47.017,57.38
47.017,57.379
47.018,56.097
47.019,54.777
47.02,53.424
47.021,52.043
47.022,50.644
47.025,47.745
47.027,43.913
47.03,40.035
47.033,35.887
47.036,31.818
47.04,27.886
47.042,25.14
47.044,22.511
47.047,18.781
47.051,15.391
47.054,12.369
47.057,10.217
47.06,8.3231
47.062,6.6908
47.064,5.5392
47.067,4.5636
47.069,3.761
47.071,3.2724
47.072,2.8756
47.074,2.6333
47.075,2.4418
47.076,2.2998
47.077,2.2058
47.079,2.1586
47.08,2.1646
47.082,2.2737
47.085,2.4888
47.087,2.8026
47.089,3.2075
47.091,3.6958
47.093,4.2594
47.095,5.0361
47.098,5.8984
47.1,6.8318
47.103,7.8219
47.106,9.0941
47.109,10.406
47.112,11.733
47.115,13.054
47.119,14.689
47.123,16.244
47.127,17.687
47.132,19.314
47.137,20.684
47.143,22.008
47.15,22.878
47.156,23.307
47.162,23.338
47.169,23.031
47.175,22.458
47.181,21.697
47.187,20.826
47.194,19.916
47.2,19.032
47.206,18.223
47.213,17.529
47.219,16.974
47.227,16.472
47.236,16.232
47.244,16.228
47.252,16.413
47.261,16.732
47.269,17.125
47.277,17.537
47.286,17.921
47.294,18.243
47.305,18.523
47.318,18.688
47.331,18.659
47.344,18.5
47.358,18.284
47.371,18.08
47.384,17.934
47.398,17.865
47.417,17.885
47.436,17.989
47.455,18.109
47.474,18.194
47.493,18.223
47.5,18.22
47.517,18.195
47.543,18.149
47.569,18.125
47.595,18.135
47.634,18.179
47.673,18.214
47.713,18.225
47.775,18.231
47.837,18.249
47.913,18.281
48,18.311
48.001,18.309
48.001,18.302
48.002,18.277
48.003,18.232
48.004,18.166
48.005,18.078
48.006,17.916
48.009,17.54
48.013,16.678
48.017,15.576
48.021,14.293
48.024,13.144
48.027,11.942
48.03,10.713
48.034,9.4821
48.036,8.5835
48.039,7.7045
48.041,6.8523
48.044,5.8193
48.048,4.6473
48.051,3.5892
48.055,2.6575
48.058,1.992
48.061,1.4211
48.064,0.9457
48.067,0.62878
48.069,0.37414
48.072,0.18021
48.074,0.070882
48.076,-0.004641
48.078,-0.047669
48.08,-0.059629
48.082,-0.042068
48.084,0.0033701
48.085,0.07495
48.087,0.17087
48.09,0.31666
48.092,0.49198
48.095,0.74379
48.098,1.0289
48.101,1.3409
48.104,1.7572
48.108,2.1936
48.112,2.639
48.115,3.0831
48.119,3.5165
48.122,3.931
48.126,4.3195
48.131,4.7717
48.135,5.162
48.141,5.5604
48.147,5.8432
48.153,6.0119
48.159,6.074
48.165,6.0418
48.171,5.9314
48.177,5.7605
48.183,5.5479
48.189,5.3116
48.195,5.0684
48.2,4.8329
48.206,4.6172
48.212,4.4304
48.218,4.2787
48.226,4.1354
48.234,4.0605
48.242,4.0483
48.25,4.0882
48.258,4.1667
48.266,4.2693
48.274,4.3818
48.282,4.4917
48.29,4.5892
48.298,4.6675
48.308,4.7365
48.322,4.7671
48.333,4.7531
48.343,4.7155
48.354,4.6667
48.365,4.6182
48.376,4.5786
48.39,4.5493
48.407,4.5429
48.425,4.5637
48.442,4.5965
48.46,4.6268
48.478,4.6458
48.5,4.6517
48.522,4.6447
48.545,4.6353
48.567,4.6313
48.595,4.6366
48.633,4.651
48.671,4.6629
48.709,4.668
48.769,4.6723
48.828,4.6788
48.9,4.6891
49,4.7
49.001,4.7005
49.001,4.7021
49.002,4.7082
49.003,4.7194
49.004,4.7362
49.005,4.7585
49.007,4.8029
49.009,4.916
49.014,5.1826
49.019,5.5253
49.024,5.921
49.028,6.3483
49.033,6.7873
49.038,7.2208
49.043,7.6335
49.048,8.0869
49.054,8.4757
49.061,8.8512
49.07,9.1469
49.077,9.2509
49.085,9.2417
49.092,9.14
49.099,8.9706
49.106,8.7595
49.114,8.5314
49.121,8.3081
49.128,8.107
49.136,7.9407
49.145,7.788
49.157,7.6991
49.167,7.7059
49.177,7.7667
49.187,7.8607
49.197,7.967
49.207,8.0678
49.217,8.1501
49.23,8.2173
49.247,8.2397
49.264,8.2034
49.282,8.1408
49.299,8.0827
49.316,8.0486
49.334,8.0432
49.356,8.0644
49.379,8.0954
49.401,8.1166
49.424,8.1206
49.459,8.1072
49.495,8.0918
49.5,8.09
49.518,8.0882
49.554,8.0935
49.591,8.1007
49.637,8.1018
49.701,8.097
49.764,8.0943
49.853,8.0947
49.953,8.0938
50,8.0924
50,8.0921
50,8.0913
50.001,8.0885
50.001,8.0779
50.001,8.063
50.002,8.0412
50.002,8.012
50.002,7.975
50.003,7.917
50.003,7.8463
50.004,7.7627
50.004,7.6387
50.005,7.4945
50.005,7.3306
50.006,7.1475
50.006,6.9455
50.007,6.6389
50.008,6.0319
50.01,4.906
50.012,3.5812
50.014,2.3612
50.016,1.0367
50.017,-0.37948
50.02,-2.6238
50.021,-3.3831
50.021,-4.1552
50.022,-5.2347
50.025,-7.4353
50.027,-10.207
50.03,-13.013
50.032,-15.816
50.035,-18.923
50.038,-21.935
50.041,-24.814
50.045,-28.23
50.05,-31.805
50.054,-34.877
50.059,-37.409
50.065,-39.963
50.071,-41.51
50.077,-42.116
50.082,-41.978
50.087,-41.351
50.092,-40.319
50.097,-38.972
50.101,-37.401
50.106,-35.695
50.111,-33.938
50.116,-32.208
50.121,-30.572
50.126,-29.085
50.132,-27.544
50.138,-26.333
50.144,-25.477
50.15,-24.975
50.156,-24.806
50.162,-24.928
50.168,-25.292
50.174,-25.838
50.18,-26.507
50.186,-27.238
50.192,-27.978
50.2,-28.816
50.207,-29.539
50.214,-30.106
50.224,-30.585
50.234,-30.754
50.243,-30.655
50.253,-30.357
50.263,-29.941
50.272,-29.489
50.282,-29.07
50.292,-28.733
50.304,-28.467
50.319,-28.367
50.334,-28.465
50.349,-28.662
50.364,-28.861
50.379,-28.991
50.395,-29.024
50.417,-28.928
50.44,-28.749
50.462,-28.587
50.485,-28.497
50.5,-28.479
50.525,-28.483
50.55,-28.483
50.58,-28.438
50.62,-28.329
50.66,-28.216
50.7,-28.132
50.758,-28.034
50.816,-27.927
50.893,-27.769
50.993,-27.573
51,-27.56
51,-27.561
51.001,-27.566
51.002,-27.59
51.002,-27.639
51.003,-27.715
51.004,-27.82
51.005,-28.006
51.006,-28.382
51.009,-29.155
51.012,-30.656
51.016,-32.53
51.019,-34.692
51.022,-37.063
51.026,-39.567
51.03,-42.717
51.034,-45.855
51.039,-49.268
51.044,-52.432
51.048,-55.259
51.054,-58.193
51.06,-60.456
51.068,-62.415
51.076,-63.197
51.082,-63.058
51.089,-62.35
51.095,-61.202
51.101,-59.752
51.108,-58.135
51.114,-56.479
51.12,-54.894
51.127,-53.47
51.135,-52.032
51.142,-51.012
51.152,-50.341
51.162,-50.291
51.172,-50.722
51.182,-51.449
51.192,-52.287
51.202,-53.074
51.212,-53.693
51.222,-54.081
51.236,-54.222
51.25,-53.987
51.263,-53.519
51.277,-52.977
51.291,-52.497
51.304,-52.16
51.322,-51.967
51.339,-51.971
51.356,-52.064
51.374,-52.141
51.391,-52.135
51.415,-51.982
51.417,-51.962
51.417,-51.962
51.43,-51.718
51.438,-51.537
51.449,-51.295
51.46,-51.066
51.482,-50.731
51.5,-50.561
51.53,-50.452
51.56,-50.405
51.59,-50.293
51.62,-50.092
51.661,-49.774
51.703,-49.494
51.745,-49.264
51.806,-48.92
51.868,-48.544
51.959,-47.978
52,-47.732
52.001,-47.717
52.002,-47.685
52.004,-47.6
52.006,-47.468
52.008,-47.29
52.01,-46.943
52.017,-45.804
52.023,-44.347
52.029,-42.72
52.036,-41.059
52.042,-39.48
52.049,-38.076
52.055,-36.914
52.063,-35.873
52.071,-35.274
52.078,-35.091
52.086,-35.26
52.094,-35.693
52.102,-36.295
52.11,-36.968
52.118,-37.63
52.126,-38.213
52.135,-38.757
52.147,-39.118
52.159,-39.162
52.171,-38.952
52.182,-38.586
52.194,-38.17
52.206,-37.79
52.218,-37.506
52.233,-37.315
52.251,-37.295
52.27,-37.408
52.289,-37.533
52.307,-37.582
52.326,-37.531
52.352,-37.35
52.378,-37.141
52.404,-36.983
52.431,-36.891
52.468,-36.8
52.5,-36.703
52.54,-36.537
52.601,-36.265
52.662,-36.019
52.737,-35.732
52.836,-35.34
52.936,-34.936
53,-34.68
53.001,-34.673
53.002,-34.658
53.003,-34.603
53.004,-34.506
53.006,-34.368
53.007,-34.189
53.01,-33.786
53.015,-32.591
53.02,-31.048
53.023,-30.255
53.023,-30.255
53.024,-29.716
53.026,-29.168
53.027,-28.613
53.029,-28.055
53.03,-27.494
53.033,-26.394
53.038,-24.894
53.043,-23.144
53.048,-21.556
53.053,-20.181
53.058,-19.057
53.064,-18.205
53.069,-17.629
53.074,-17.321
53.079,-17.261
53.084,-17.419
53.09,-17.758
53.095,-18.239
53.1,-18.82
53.105,-19.461
53.111,-20.124
53.117,-20.911
53.123,-21.632
53.13,-22.25
53.137,-22.841
53.147,-23.274
53.157,-23.389
53.167,-23.238
53.177,-22.9
53.187,-22.46
53.197,-22.005
53.206,-21.6
53.216,-21.293
53.226,-21.105
53.24,-21.03
53.253,-21.117
53.266,-21.294
53.28,-21.488
53.293,-21.642
53.306,-21.722
53.324,-21.715
53.341,-21.616
53.359,-21.481
53.376,-21.361
53.394,-21.286
53.417,-21.254
53.44,-21.265
53.464,-21.277
53.487,-21.26
53.5,-21.236
53.531,-21.16
53.569,-21.07
53.607,-21.006
53.659,-20.935
53.712,-20.855
53.779,-20.738
53.878,-20.568
53.978,-20.404
54,-20.368
54,-20.366
54.001,-20.36
54.002,-20.339
54.002,-20.3
54.003,-20.24
54.004,-20.158
54.004,-20.055
54.005,-19.858
54.007,-19.48
54.009,-18.834
54.011,-18.035
54.013,-16.829
54.015,-15.701
54.017,-14.8
54.018,-14.116
54.019,-13.406
54.02,-12.671
54.022,-11.54
54.024,-9.8525
54.027,-7.6772
54.029,-5.8745
54.031,-4.0444
54.033,-2.6263
54.035,-1.2102
54.036,-0.05671
54.037,0.31899
54.037,0.6934
54.038,1.0664
54.038,1.6485
54.041,3.3855
54.043,5.4903
54.046,7.4903
54.049,9.3647
54.053,11.473
54.057,13.704
54.061,15.545
54.065,16.98
54.069,18.005
54.074,18.631
54.078,18.881
54.082,18.787
54.086,18.391
54.09,17.736
54.094,16.873
54.099,15.849
54.103,14.715
54.107,13.515
54.111,12.294
54.115,11.088
54.12,9.9319
54.124,8.8524
54.128,7.8719
54.132,7.007
54.136,6.2692
54.141,5.6648
54.145,5.196
54.149,4.8608
54.153,4.6537
54.157,4.5663
54.162,4.588
54.166,4.7062
54.17,4.9069
54.174,5.1757
54.178,5.4973
54.183,5.8571
54.187,6.2406
54.191,6.6342
54.195,7.0255
54.2,7.4962
54.206,7.928
54.211,8.3069
54.218,8.6985
54.226,9.0278
54.235,9.1834
54.242,9.1911
54.249,9.1074
54.256,8.954
54.263,8.7543
54.27,8.5309
54.277,8.3046
54.284,8.0928
54.29,7.9085
54.299,7.7268
54.311,7.5936
54.322,7.5574
54.333,7.5995
54.344,7.6924
54.355,7.8067
54.366,7.9163
54.377,8.0022
54.388,8.0542
54.404,8.0698
54.42,8.0331
54.435,7.9693
54.451,7.9039
54.467,7.8553
54.483,7.8312
54.5,7.8298
54.517,7.8442
54.535,7.8614
54.557,7.8722
54.585,7.8639
54.62,7.835
54.656,7.8076
54.691,7.7931
54.739,7.7843
54.786,7.7734
54.844,7.7529
54.934,7.7227
55,7.705
55,7.7052
55,7.706
55.001,7.7086
55.001,7.7192
55.001,7.7396
55.002,7.7716
55.002,7.8164
55.003,7.8746
55.003,7.9692
55.004,8.1258
55.005,8.3744
55.006,8.7642
55.007,9.3988
55.009,10.505
55.012,12.216
55.014,14.262
55.016,16.603
55.019,19.202
55.021,22.02
55.024,25.685
55.027,29.899
55.031,34.274
55.034,38.727
55.037,43.182
55.041,48.471
55.045,53.53
55.049,58.25
55.053,62.539
55.057,66.321
55.06,69.541
55.064,72.164
55.068,74.176
55.072,75.581
55.077,76.551
55.082,76.589
55.088,75.812
55.093,74.366
55.098,72.407
55.103,70.093
55.108,67.575
55.113,64.995
55.118,62.473
55.125,59.642
55.131,57.178
55.137,55.169
55.145,53.371
55.153,52.364
55.16,52.091
55.168,52.443
55.176,53.277
55.184,54.433
55.192,55.75
55.199,57.082
55.207,58.307
55.215,59.336
55.225,60.298
55.239,60.877
55.252,60.779
55.266,60.238
55.28,59.525
55.293,58.88
55.307,58.459
55.32,58.318
55.339,58.502
55.357,58.936
55.375,59.409
55.394,59.761
55.412,59.933
55.44,59.96
55.468,59.901
55.495,59.932
55.5,59.951
55.516,60.052
55.547,60.313
55.579,60.566
55.61,60.752
55.616,60.785
55.616,60.785
55.628,60.69
55.641,60.526
55.653,60.361
55.665,60.218
55.689,60.095
55.72,60.238
55.75,60.58
55.781,60.922
55.811,61.153
55.849,61.326
55.887,61.493
55.925,61.721
55.98,62.108
56,62.252
56.002,62.287
56.004,62.362
56.007,62.529
56.01,62.771
56.014,63.187
56.022,64.364
56.03,65.758
56.039,67.187
56.047,68.498
56.055,69.584
56.066,70.562
56.08,71.103
56.095,70.919
56.11,70.31
56.124,69.603
56.139,69.054
56.153,68.799
56.171,68.887
56.188,69.271
56.206,69.763
56.223,70.194
56.241,70.475
56.265,70.63
56.29,70.644
56.314,70.671
56.338,70.796
56.373,71.111
56.407,71.466
56.448,71.819
56.5,72.172
56.565,72.63
56.63,73.139
56.73,73.922
56.83,74.682
56.93,75.442
57,75.978
57.002,75.971
57.004,75.918
57.006,75.757
57.009,75.496
57.011,75.146
57.016,74.219
57.024,72.361
57.032,70.258
57.04,68.171
57.048,66.309
57.056,64.812
57.064,63.758
57.075,63.048
57.086,63.099
57.097,63.724
57.108,64.685
57.119,65.746
57.129,66.71
57.14,67.445
57.151,67.892
57.168,68.066
57.184,67.818
57.201,67.402
57.217,67.042
57.234,66.873
57.25,66.923
57.272,67.217
57.294,67.595
57.317,67.898
57.339,68.064
57.373,68.16
57.407,68.233
57.441,68.397
57.483,68.698
57.5,68.829
57.537,69.069
57.6,69.416
57.664,69.761
57.747,70.253
57.847,70.848
57.947,71.429
58,71.733
58.002,71.721
58.005,71.659
58.007,71.5
58.01,71.256
58.014,70.827
58.022,69.61
58.03,68.155
58.038,66.658
58.046,65.28
58.054,64.136
58.063,63.166
58.075,62.599
58.087,62.688
58.1,63.252
58.112,64.059
58.124,64.892
58.136,65.583
58.148,66.038
58.164,66.262
58.18,66.158
58.196,65.888
58.212,65.616
58.228,65.453
58.248,65.456
58.275,65.709
58.302,66.05
58.329,66.303
58.357,66.422
58.397,66.505
58.438,66.628
58.478,66.84
58.5,66.977
58.544,67.217
58.607,67.505
58.696,67.908
58.786,68.339
58.886,68.824
58.986,69.299
59,69.366
59.001,69.361
59.002,69.333
59.003,69.219
59.005,69.012
59.007,68.713
59.008,68.227
59.012,66.966
59.018,64.416
59.023,61.327
59.029,57.957
59.035,54.533
59.04,51.245
59.046,48.245
59.052,45.646
59.057,43.52
59.064,41.689
59.071,40.552
59.077,40.07
59.084,40.164
59.09,40.735
59.097,41.666
59.103,42.834
59.11,44.122
59.117,45.423
59.123,46.646
59.13,47.72
59.138,48.777
59.148,49.608
59.158,49.919
59.169,49.789
59.179,49.344
59.189,48.731
59.199,48.085
59.209,47.516
59.219,47.095
59.232,46.825
59.248,46.834
59.265,47.124
59.281,47.521
59.297,47.872
59.314,48.085
59.33,48.145
59.352,48.072
59.373,47.943
59.395,47.868
59.417,47.886
59.449,48.022
59.481,48.177
59.5,48.244
59.53,48.297
59.577,48.348
59.624,48.428
59.67,48.543
59.748,48.727
59.826,48.887
59.926,49.093
60,49.252
60.001,49.246
60.002,49.22
60.003,49.133
60.004,48.98
60.006,48.761
60.007,48.479
60.009,47.805
60.014,46.012
60.015,45.456
60.015,45.456
60.017,44.566
60.019,43.63
60.021,42.653
60.022,41.645
60.024,40.619
60.028,38.519
60.032,35.841
60.037,33.191
60.041,30.646
60.046,28.055
60.051,25.747
60.055,23.773
60.06,22.163
60.065,20.933
60.07,20.08
60.075,19.589
60.08,19.432
60.085,19.574
60.09,19.973
60.094,20.581
60.099,21.351
60.104,22.234
60.109,23.183
60.114,24.153
60.12,25.327
60.126,26.411
60.132,27.359
60.139,28.3
60.149,29.053
60.158,29.363
60.167,29.288
60.177,28.92
60.186,28.37
60.195,27.749
60.205,27.151
60.214,26.65
60.223,26.289
60.235,26.053
60.247,26.046
60.259,26.211
60.271,26.474
60.283,26.76
60.295,27.009
60.306,27.183
60.323,27.282
60.339,27.249
60.355,27.141
60.371,27.017
60.387,26.927
60.407,26.89
60.437,26.948
60.466,27.051
60.496,27.12
60.5,27.126
60.516,27.131
60.548,27.116
60.586,27.106
60.624,27.128
60.678,27.182
60.732,27.224
60.802,27.257
60.902,27.31
61,27.371
61.002,27.365
61.003,27.344
61.006,27.285
61.008,27.191
61.011,27.065
61.015,26.756
61.023,26.075
61.031,25.286
61.039,24.488
61.047,23.757
61.055,23.151
61.063,22.704
61.073,22.373
61.084,22.315
61.094,22.476
61.104,22.781
61.115,23.149
61.125,23.509
61.136,23.807
61.146,24.011
61.161,24.128
61.175,24.086
61.19,23.944
61.204,23.772
61.219,23.627
61.233,23.542
61.253,23.529
61.272,23.598
61.292,23.695
61.311,23.772
61.335,23.811
61.368,23.795
61.401,23.758
61.434,23.752
61.468,23.78
61.5,23.816
61.545,23.846
61.606,23.861
61.681,23.884
61.775,23.927
61.875,23.971
61.975,24.009
62,24.019
62.001,24.016
62.002,24.005
62.003,23.965
62.005,23.895
62.007,23.793
62.008,23.628
62.012,23.198
62.018,22.281
62.024,21.164
62.03,19.943
62.036,18.707
62.042,17.529
62.048,16.468
62.054,15.565
62.06,14.848
62.068,14.236
62.075,13.92
62.082,13.872
62.09,14.049
62.097,14.397
62.105,14.855
62.112,15.365
62.119,15.877
62.127,16.346
62.134,16.741
62.143,17.097
62.155,17.333
62.167,17.345
62.176,17.221
62.186,17.022
62.196,16.792
62.206,16.571
62.215,16.387
62.228,16.235
62.243,16.171
62.259,16.229
62.275,16.354
62.291,16.488
62.307,16.587
62.323,16.632
62.346,16.618
62.369,16.557
62.392,16.503
62.415,16.485
62.444,16.507
62.473,16.548
62.5,16.574
62.535,16.581
62.587,16.573
62.638,16.575
62.69,16.593
62.771,16.615
62.868,16.631
62.968,16.646
63,16.652
63.001,16.651
63.001,16.646
63.002,16.624
63.003,16.59
63.003,16.542
63.004,16.477
63.005,16.361
63.006,16.134
63.008,15.712
63.011,15.015
63.014,14.163
63.016,13.181
63.019,12.09
63.021,11.231
63.022,10.505
63.024,9.7588
63.025,8.9958
63.027,8.2203
63.029,7.1175
63.032,5.6286
63.035,4.1492
63.038,2.6998
63.041,1.2991
63.044,-0.036961
63.045,-0.64712
63.046,-1.1219
63.047,-1.5835
63.05,-2.5425
63.053,-3.9041
63.057,-5.0794
63.061,-6.0592
63.066,-6.9954
63.07,-7.6295
63.074,-7.9319
63.078,-8.0504
63.082,-8.0002
63.086,-7.7993
63.09,-7.4676
63.094,-7.0264
63.097,-6.6081
63.1,-6.1451
63.103,-5.6485
63.106,-5.1291
63.109,-4.5972
63.112,-4.1522
63.114,-3.7106
63.117,-3.2773
63.12,-2.7642
63.124,-2.1657
63.128,-1.6189
63.132,-1.133
63.136,-0.71449
63.139,-0.42891
63.142,-0.19148
63.145,-0.0023778
63.148,0.11513
63.15,0.20241
63.153,0.26052
63.155,0.29077
63.158,0.2947
63.161,0.27404
63.163,0.23071
63.166,0.16672
63.168,0.084187
63.171,-0.014713
63.173,-0.12777
63.176,-0.25276
63.179,-0.42353
63.182,-0.60542
63.186,-0.83609
63.19,-1.0701
63.195,-1.3556
63.2,-1.6256
63.205,-1.8712
63.21,-2.0857
63.216,-2.3007
63.222,-2.4564
63.228,-2.5524
63.234,-2.5915
63.24,-2.5797
63.245,-2.5366
63.25,-2.4694
63.255,-2.3839
63.26,-2.2857
63.265,-2.1806
63.27,-2.0736
63.276,-1.9479
63.283,-1.8096
63.291,-1.6961
63.298,-1.6127
63.305,-1.5613
63.313,-1.5406
63.32,-1.5468
63.328,-1.5743
63.335,-1.6169
63.343,-1.6678
63.35,-1.721
63.357,-1.7711
63.367,-1.8267
63.38,-1.8688
63.392,-1.8825
63.401,-1.875
63.411,-1.8556
63.42,-1.8292
63.43,-1.8005
63.439,-1.7736
63.453,-1.7438
63.471,-1.7245
63.485,-1.7234
63.5,-1.7313
63.515,-1.7425
63.53,-1.7514
63.55,-1.7547
63.572,-1.7482
63.593,-1.7356
63.615,-1.7228
63.636,-1.7138
63.668,-1.7078
63.7,-1.7055
63.732,-1.7019
63.771,-1.6937
63.821,-1.6818
63.871,-1.6723
63.94,-1.6621
64,-1.6538
64,-1.6538
64,-1.6536
64.001,-1.6531
64.001,-1.6514
64.001,-1.6485
64.002,-1.6439
64.002,-1.6375
64.002,-1.6293
64.003,-1.6191
64.003,-1.6068
64.003,-1.5885
64.004,-1.5623
64.004,-1.5314
64.005,-1.487
64.006,-1.4232
64.007,-1.3329
64.008,-1.2044
64.009,-0.9907
64.011,-0.61834
64.014,-0.067782
64.016,0.36752
64.018,0.83851
64.021,1.559
64.024,2.5251
64.027,3.3462
64.03,4.1852
64.033,5.0296
64.036,5.8676
64.039,6.8528
64.042,7.7967
64.046,8.6849
64.05,9.7262
64.055,10.636
64.06,11.579
