time(s),current(A)
1196.9,-1.2459
1197,-1.0609
1197,-1.0474
1197,-1.0268
1197,-0.99146
1197,-0.90253
1197,-0.814
1197,-0.71189
1197,-0.59852
1197,-0.4758
1197,-0.34533
1197,-0.23427
1197.1,-0.1196
1197.1,-0.026435
1197.1,-4.06E-10
1197.1,2.75E-12
1197.1,0.021453
1197.1,0.042985
1197.1,0.070679
1197.1,0.098459
1197.1,0.14975
1197.1,0.26419
1197.1,0.53633
1197.1,0.81429
1197.1,1.096
1197.1,1.4469
1197.1,1.8925
1197.1,2.4519
1197.2,3.1509
1197.2,4.0412
1197.2,5.227
1197.3,6.9344
1197.4,9.9249
1197.5,12.221
1197.6,15.198
1197.8,17.854
1197.9,20.225
1198,21.618
1198,22.047
1198,22.593
1198.1,23.578
1198.1,24.625
1198.1,25.669
1198.2,26.689
1198.2,28.279
1198.4,31.828
1198.5,35.586
1198.7,40.008
1198.9,43.753
1199,45.282
1199,45.927
1199.1,46.802
1199.1,48.291
1199.1,49.847
1199.2,51.377
1199.2,53.194
1199.3,56.254
1199.5,62.822
1199.7,69.265
1200,74.588
1200,75.124
1200.1,77.083
1200.2,79.16
1200.2,81.152
1200.3,83.008
1200.3,83.122
1200.3,83.122
1200.4,84.991
1200.5,86.573
1200.6,88.373
1200.7,90.081
1200.9,92.826
1201,94.579
1201,94.598
1201.1,94.22
1201.1,93.469
1201.2,92.661
1201.2,91.892
1201.3,90.831
1201.5,88.092
1201.8,85.427
1202,83.54
1202,82.844
1202.1,81.736
1202.1,80.089
1202.2,78.398
1202.2,76.762
1202.3,74.611
1202.4,70.06
1202.5,66.589
1202.7,61.853
1202.9,56.788
1203,54.991
1203,54.17
1203.1,53.125
1203.1,51.516
1203.1,49.889
1203.2,48.317
1203.3,46.34
1203.4,42.318
1203.5,38.843
1203.7,34.731
1203.8,31.171
1204,27.949
1204,27.352
1204.1,26.639
1204.1,25.478
1204.1,24.3
1204.2,23.154
1204.2,22.051
1204.3,20.011
1204.4,16.62
1204.5,15.436
1204.6,13.354
1204.8,10.483
1204.9,8.4096
1205,7
1205,6.8858
1205,6.8136
1205,6.7649
1205.1,6.7646
1205.1,6.7922
1205.1,6.8347
1205.1,6.8967
1205.1,6.9855
1205.2,7.1054
1205.2,7.26
1205.3,7.4621
1205.4,7.7485
1205.5,8.1084
1205.8,8.8833
1206,9.1803
1206,9.2976
1206.1,9.4527
1206.1,9.7005
1206.2,9.9439
1206.3,10.173
1206.4,10.504
1206.5,10.97
1206.7,11.574
1207,12.208
1207,12.185
1207.1,12.092
1207.1,11.886
1207.1,11.652
1207.2,11.419
1207.2,11.195
1207.3,10.827
1207.5,9.8171
1207.5,9.7073
1207.6,9.3438
1207.9,8.2521
1208,7.8965
1208,7.9051
1208,7.9566
1208,8.0964
1208,8.339
1208.1,8.6301
1208.1,8.9468
1208.1,9.2758
1208.1,9.722
1208.1,10.334
1208.2,11.13
1208.2,12.152
1208.3,13.556
1208.5,15.908
1208.5,16.635
1208.6,18.522
1208.8,21.143
1209,22.902
1209,23.271
1209,23.765
1209.1,24.645
1209.1,25.572
1209.2,26.487
1209.2,27.373
1209.3,28.894
1209.5,33.661
1209.7,37.581
1210,40.808
1210,41.141
1210.1,42.303
1210.5,46.156
1210.9,48.999
1211,49.577
1211.1,50.474
1211.2,51.399
1211.4,52.248
1211.5,53.03
1211.9,55.059
1212,55.537
1212,55.424
1212.1,55.082
1212.2,54.515
1212.2,53.952
1212.3,53.432
1212.4,52.625
1212.5,51.83
1212.7,50.539
1213,49.271
1213.1,49.245
1213.2,49.389
1213.3,49.556
1213.3,49.708
1213.5,49.934
1213.5,49.975
1213.7,50.231
1214,50.706
1214,50.507
1214.1,50.087
1214.1,49.289
1214.1,48.433
1214.2,47.6
1214.2,46.597
1214.4,44.77
1214.5,42.53
1214.7,39.827
1214.9,37.587
1215,36.827
1215.1,36.166
1215.1,35.419
1215.2,34.449
1215.3,33.537
1215.4,32.515
1215.5,31.012
1215.7,29.085
1215.9,27.503
1216,27.147
1216,26.801
1216.1,26.355
1216.1,25.708
1216.2,25.063
1216.2,24.447
1216.3,23.559
1216.5,21.37
1216.7,19.538
1216.9,18.004
1217,17.435
1217,17.176
1217.1,16.841
1217.1,16.293
1217.1,15.731
1217.2,15.184
1217.2,14.542
1217.3,13.414
1217.5,11.566
1217.7,9.9678
1217.8,8.5847
1218,7.5226
1218.2,6.5851
1218.3,5.7565
1218.5,5.023
1218.5,4.8376
1218.6,4.3973
1218.8,3.5906
1219,3.0207
1219,3.0143
1219,3.0246
1219,3.0644
1219,3.1626
1219,3.294
1219.1,3.4457
1219.1,3.6091
1219.1,3.779
1219.1,4.0136
1219.1,4.3281
1219.2,4.7213
1219.2,5.207
1219.3,5.8422
1219.3,6.7787
1219.5,8.3772
1219.7,10.07
1219.9,11.496
1220,12.188
1220.2,13.102
1220.4,14.175
1220.5,14.649
1220.7,15.372
1221,16.25
1221.1,16.308
1221.1,16.301
1221.2,16.275
1221.2,16.252
1221.3,16.226
1221.5,16.182
1221.8,16.119
1222,16.079
1222,16
1222.1,15.848
1222.1,15.535
1222.1,15.196
1222.2,14.863
1222.2,14.544
1222.3,13.969
1222.5,12.873
1222.5,12.709
1222.6,12.154
1222.9,10.66
1223,10.308
1223,10.111
1223.1,9.8805
1223.1,9.5039
1223.2,9.1369
1223.3,8.79
1223.4,8.326
1223.5,7.6246
1223.7,6.8626
1223.9,6.2041
1224,5.7727
1224.2,5.2582
1224.4,4.8107
1224.5,4.5188
1224.7,4.1446
1224.9,3.7555
1225,3.6491
1225,3.647
1225,3.6674
1225.1,3.7342
1225.1,3.8236
1225.1,3.9212
1225.1,4.02
1225.2,4.1433
1225.2,4.3302
1225.3,4.6372
1225.5,5.1583
1225.5,5.2323
1225.6,5.5597
1225.9,6.104
1226,6.34
1226,6.3595
1226.1,6.347
1226.1,6.3075
1226.1,6.2598
1226.2,6.2128
1226.3,6.1527
1226.4,6.032
1226.5,5.9208
1226.7,5.7262
1227,5.5492
1227,5.5212
1227,5.4619
1227,5.3347
1227,5.0732
1227,4.81
1227.1,4.5192
1227.1,4.2102
1227.1,3.8895
1227.1,3.469
1227.1,3.0424
1227.1,2.5189
1227.1,1.9966
1227.2,1.4781
1227.2,0.83877
1227.2,0.32333
1227.2,1.79E-12
1227.2,-4.35E-10
1227.2,-0.065622
1227.2,-0.13113
1227.2,-0.21956
1227.2,-0.3337
1227.2,-0.5752
1227.2,-1.1106
1227.3,-2.1353
1227.3,-4.1457
1227.5,-7.4544
1227.5,-7.9378
1227.6,-9.3803
1227.7,-12.67
1227.9,-15.561
1228,-17.556
1228,-17.741
1228,-17.82
1228.1,-17.818
1228.1,-17.738
1228.1,-17.631
1228.1,-17.519
1228.2,-17.362
1228.2,-17.108
1228.4,-16.687
1228.5,-16.262
1228.9,-15.374
1229,-15.134
1229,-15.01
